id,time,S,I,R
6,41,0,2543,2457
6,42,0,2468,2532
6,43,0,2402,2598
6,44,0,2335,2665
6,45,0,2266,2734
6,46,0,2197,2803
6,47,0,2136,2864
6,48,0,2068,2932
6,49,0,2015,2985
6,50,0,1959,3041
6,51,0,1918,3082
6,52,0,1859,3141
6,53,0,1808,3192
6,54,0,1749,3251
6,55,0,1695,3305
6,56,0,1635,3365
6,57,0,1605,3395
6,58,0,1562,3438
6,59,0,1511,3489
6,60,0,1478,3522
6,61,0,1435,3565
6,62,0,1395,3605
6,63,0,1341,3659
6,64,0,1314,3686
6,65,0,1280,3720
6,66,0,1237,3763
6,67,0,1202,3798
6,68,0,1173,3827
6,69,0,1150,3850
6,70,0,1116,3884
6,71,0,1087,3913
6,72,0,1055,3945
6,73,0,1026,3974
6,74,0,1004,3996
6,75,0,977,4023
6,76,0,949,4051
6,77,0,921,4079
6,78,0,889,4111
6,79,0,861,4139
3,0,4999,1,0
3,1,4999,1,0
3,2,4999,1,0
3,3,4999,1,0
3,4,4996,4,0
3,5,4993,7,0
3,6,4987,13,0
3,7,4978,21,1
3,8,4966,32,2
3,9,4947,51,2
3,10,4912,85,3
3,11,4835,130,35
3,12,4719,215,66
3,13,4569,329,102
3,14,4354,508,138
3,15,4078,747,175
3,16,3713,1069,218
3,17,3230,1501,269
3,18,2658,2017,325
3,19,2086,2510,404
3,20,1479,3032,489
3,21,1020,3399,581
3,22,687,3647,666
3,23,462,3768,770
3,24,287,3846,867
3,25,184,3841,975
3,26,106,3817,1077
3,27,57,3745,1198
3,28,35,3656,1309
3,29,24,3565,1411
3,30,12,3494,1494
3,31,7,3397,1596
3,32,6,3302,1692
3,33,5,3215,1780
3,34,3,3136,1861
3,35,2,3049,1949
3,36,1,2985,2014
3,37,0,2918,2082
3,38,0,2845,2155
3,39,0,2763,2237
3,40,0,2690,2310
3,41,0,2622,2378
3,42,0,2553,2447
3,43,0,2481,2519
3,44,0,2411,2589
3,45,0,2339,2661
3,46,0,2266,2734
3,47,0,2205,2795
3,48,0,2148,2852
3,49,0,2091,2909
3,50,0,2034,2966
3,51,0,1980,3020
3,52,0,1934,3066
3,53,0,1871,3129
3,54,0,1821,3179
3,55,0,1769,3231
3,56,0,1717,3283
3,57,0,1661,3339
3,58,0,1628,3372
3,59,0,1586,3414
3,60,0,1534,3466
3,61,0,1494,3506
3,62,0,1458,3542
3,63,0,1414,3586
3,64,0,1375,3625
3,65,0,1329,3671
3,66,0,1289,3711
3,67,0,1257,3743
3,68,0,1203,3797
3,69,0,1166,3834
3,70,0,1120,3880
3,71,0,1096,3904
3,72,0,1061,3939
3,73,0,1025,3975
3,74,0,996,4004
3,75,0,967,4033
3,76,0,941,4059
3,77,0,909,4091
3,78,0,878,4122
3,79,0,855,4145
9,0,4999,1,0
9,1,4997,3,0
9,2,4995,5,0
9,3,4993,7,0
9,4,4992,8,0
9,5,4988,12,0
9,6,4985,15,0
9,7,4978,22,0
9,8,4963,37,0
9,9,4942,56,2
9,10,4896,102,2
9,11,4796,169,35
9,12,4662,268,70
9,13,4484,410,106
9,14,4234,622,144
9,15,3897,919,184
9,16,3468,1295,237
9,17,2966,1740,294
9,18,2417,2217,366
9,19,1826,2734,440
9,20,1303,3175,522
9,21,888,3501,611
9,22,584,3712,704
9,23,372,3836,792
9,24,226,3890,884
9,25,142,3873,985
9,26,96,3810,1094
9,27,55,3756,1189
9,28,33,3679,1288
9,29,21,3587,1392
9,30,14,3502,1484
9,31,7,3417,1576
9,32,4,3325,1671
