id,time,S,I,R
12,59,7667,739,1594
12,60,7544,812,1644
12,61,7420,893,1687
12,62,7270,994,1736
12,63,7148,1063,1789
12,64,6993,1167,1840
12,65,6823,1287,1890
12,66,6663,1382,1955
12,67,6489,1501,2010
12,68,6312,1622,2066
12,69,6120,1752,2128
12,70,5934,1871,2195
12,71,5746,2000,2254
12,72,5553,2126,2321
12,73,5375,2241,2384
12,74,5162,2367,2471
12,75,4973,2483,2544
12,76,4788,2591,2621
12,77,4558,2749,2693
12,78,4321,2899,2780
12,79,4126,3011,2863
14,0,9999,1,0
14,1,9999,1,0
14,2,9999,1,0
14,3,9999,1,0
14,4,9999,1,0
14,5,9999,1,0
14,6,9999,1,0
14,7,9999,1,0
14,8,9999,1,0
14,9,9999,0,1
14,10,9999,0,1
14,11,9969,0,31
14,12,9939,0,61
14,13,9909,0,91
14,14,9879,0,121
14,15,9849,0,151
14,16,9819,0,181
14,17,9789,0,211
14,18,9759,0,241
14,19,9729,0,271
14,20,9699,0,301
14,21,9669,0,331
14,22,9639,0,361
14,23,9609,0,391
14,24,9579,0,421
14,25,9549,0,451
14,26,9519,0,481
14,27,9489,0,511
14,28,9459,0,541
14,29,9429,0,571
14,30,9399,0,601
14,31,9369,0,631
14,32,9339,0,661
14,33,9309,0,691
14,34,9279,0,721
14,35,9249,0,751
14,36,9219,0,781
14,37,9189,0,811
14,38,9159,0,841
14,39,9129,0,871
14,40,9099,0,901
14,41,9069,0,931
14,42,9039,0,961
14,43,9009,0,991
14,44,8979,0,1021
14,45,8949,0,1051
14,46,8919,0,1081
14,47,8889,0,1111
14,48,8859,0,1141
14,49,8829,0,1171
14,50,8799,0,1201
14,51,8769,0,1231
14,52,8739,0,1261
14,53,8710,0,1290
14,54,8680,0,1320
14,55,8650,0,1350
14,56,8620,0,1380
14,57,8590,0,1410
14,58,8560,0,1440
14,59,8530,0,1470
14,60,8500,0,1500
14,61,8470,0,1530
14,62,8440,0,1560
14,63,8410,0,1590
14,64,8380,0,1620
14,65,8350,0,1650
14,66,8320,0,1680
14,67,8290,0,1710
14,68,8260,0,1740
14,69,8230,0,1770
14,70,8200,0,1800
14,71,8170,0,1830
14,72,8140,0,1860
14,73,8110,0,1890
14,74,8080,0,1920
14,75,8050,0,1950
14,76,8020,0,1980
14,77,7990,0,2010
14,78,7960,0,2040
14,79,7930,0,2070
1,0,9999,1,0
1,1,9999,1,0
