id,time,S,I,R
12,41,9861,131,8
12,42,9840,149,11
12,43,9821,168,11
12,44,9799,189,12
12,45,9770,216,14
12,46,9737,246,17
12,47,9696,287,17
12,48,9669,309,22
12,49,9626,350,24
12,50,9570,401,29
12,51,9509,457,34
12,52,9440,523,37
12,53,9356,600,44
12,54,9263,688,49
12,55,9150,794,56
12,56,9038,896,66
12,57,8925,1005,70
12,58,8789,1130,81
12,59,8624,1281,95
12,60,8459,1433,108
12,61,8253,1618,129
12,62,8055,1807,138
12,63,7829,2015,156
12,64,7582,2239,179
12,65,7311,2488,201
12,66,7062,2718,220
12,67,6770,2986,244
12,68,6454,3276,270
12,69,6156,3537,307
12,70,5804,3851,345
12,71,5430,4189,381
12,72,5085,4495,420
12,73,4742,4791,467
12,74,4394,5092,514
12,75,4069,5367,564
12,76,3728,5662,610
12,77,3429,5904,667
12,78,3137,6147,716
12,79,2866,6368,766
0,0,9999,1,0
0,1,9999,1,0
0,2,9999,1,0
0,3,9999,1,0
0,4,9999,1,0
0,5,9999,1,0
0,6,9999,1,0
0,7,9999,1,0
0,8,9999,1,0
0,9,9999,1,0
0,10,9999,1,0
0,11,9998,2,0
0,12,9998,2,0
0,13,9996,3,1
0,14,9996,3,1
0,15,9995,4,1
0,16,9995,4,1
0,17,9993,6,1
0,18,9993,6,1
0,19,9993,6,1
0,20,9991,8,1
0,21,9991,8,1
0,22,9990,9,1
0,23,9986,13,1
0,24,9983,15,2
0,25,9981,17,2
0,26,9978,19,3
0,27,9974,23,3
0,28,9970,27,3
0,29,9966,31,3
0,30,9961,36,3
0,31,9957,39,4
0,32,9950,46,4
0,33,9942,53,5
0,34,9932,62,6
0,35,9922,72,6
0,36,9910,82,8
0,37,9893,97,10
0,38,9883,107,10
0,39,9871,118,11
0,40,9840,147,13
0,41,9813,172,15
0,42,9779,204,17
0,43,9757,225,18
0,44,9731,249,20
0,45,9698,281,21
0,46,9651,323,26
0,47,9606,365,29
0,48,9543,426,31
0,49,9481,484,35
0,50,9421,540,39
0,51,9342,613,45
0,52,9251,700,49
0,53,9150,790,60
0,54,9037,894,69
0,55,8897,1021,82
0,56,8783,1130,87
0,57,8630,1272,98
0,58,8457,1435,108
0,59,8272,1609,119
